date,material_id,transaction_type,quantity,unit,supplier_id,unit_price,po_number
2023-04-08,M01,issue,33,roll,,22066,
2023-01-04,M02,receipt,40,Rolls,SUP09,22237,PUR96231
2023-09-08,M10,receipt,404,kgs,SUP05,21544,PUR84874
2023-07-03,M04,receipt,38,nos,SUP08,22389,PUR18840
2023-03-16,M10,writeoff,378,Kg,,22462,
2023-02-07,M05,receipt,31,rolls,SUP02,24653,PUR61316
2023-09-28,M08,issue,85,kgs,,25557,
2023-12-01,M06,issue,451,kgs,,23098,
2023-07-06,M02,issue,19,pcs,,23920,
2023-04-17,M14,issue,1,rolls,,23352,
2023-05-08,M01,issue,48,rolls,,24731,
2023-10-23,M09,receipt,331,KG,SUP05,22092,PUR77014
2023-03-29,M08,issue,30,kg,,25257,
2023-09-25,M08,receipt,113,kilograms,SUP04,21960,PUR93450
2023-08-07,M08,issue,400,Kg,,25386,
2023-03-18,M05,receipt,1,Rolls,SUP02,23820,PUR10862
2023-01-12,M02,receipt,19,pcs,SUP09,21493,PUR43211
2023-08-12,M14,receipt,32,Rolls,SUP07,23639,PUR37438
2023-02-03,M11,issue,329,KG,,24751,
2023-06-19,M12,issue,360,kg,,23992,
2023-07-06,M01,issue,3,rolls,,22952,
2023-10-03,M02,receipt,46,roll,SUP01,21456,PUR66265
2023-01-25,M03,issue,14,rolls,,22373,
2023-03-10,M01,writeoff,16,Rolls,,22169,
2023-12-01,M01,issue,15,pcs,,20861,
2023-05-20,M12,return,459,KG,,24442,
2023-08-22,M11,issue,423,Kg,,22594,
2023-08-11,M10,issue,82,kilograms,,24092,
2023-11-07,M09,issue,456,kg,,22759,
2023-03-05,M12,issue,440,kgs,,24772,
2023-07-17,M13,issue,31,pcs,,24524,
2023-05-08,M11,issue,449,KG,,21761,
2023-05-10,M05,issue,2,rolls,,23482,
2023-05-16,M02,issue,30,pcs,,20946,
2023-05-28,M01,receipt,48,roll,SUP01,22206,PUR23087
2023-02-18,M06,receipt,218,kgs,SUP03,22559,PUR86035
2023-03-29,M07,receipt,11,kilograms,SUP03,23780,PUR48760
2023-01-04,M02,issue,2,roll,,23608,
2023-07-28,M10,writeoff,303,kilograms,,23501,
2023-04-10,M07,issue,178,kg,,24805,
2023-07-10,M03,receipt,45,Rolls,SUP01,21661,PUR27453
2023-10-10,M11,receipt,176,kg,SUP05,23817,PUR69772
2023-06-05,M11,issue,189,KG,,25529,
2023-06-06,M05,receipt,26,nos,SUP02,22601,PUR98652
2023-01-24,M04,receipt,6,rolls,SUP08,21570,PUR30861
2023-09-17,M14,issue,12,nos,,23024,
2023-10-10,M08,receipt,100,kilograms,SUP04,23266,PUR38973
2023-05-22,M02,writeoff,38,pcs,,21005,
2023-07-03,M04,issue,33,pcs,,21124,
2023-08-30,M12,receipt,438,kg,SUP06,23313,PUR18835
2023-06-08,M13,return,12,Rolls,,24042,
2023-06-18,M04,issue,43,roll,,24089,
2023-04-03,M06,receipt,176,kg,SUP03,24349,PUR83863
2023-08-16,M07,issue,316,kgs,,23866,
2023-04-07,M14,issue,38,nos,,24394,
2023-06-06,M09,issue,249,Kg,,22743,
2023-05-09,M03,issue,50,roll,,24215,
2023-07-19,M11,issue,291,kg,,24090,
2023-09-29,M14,issue,30,pcs,,24861,
2023-02-25,M01,receipt,43,roll,SUP01,24652,PUR33794
2023-04-14,M02,receipt,46,nos,SUP09,23065,PUR17967
2023-04-11,M01,return,30,roll,,22622,
2023-03-08,M11,receipt,335,kilograms,SUP05,24122,PUR10921
2023-09-11,M11,writeoff,209,Kg,,25452,
2023-05-07,M02,receipt,39,pcs,SUP09,24021,PUR85669
2023-03-06,M14,receipt,7,nos,SUP07,23722,PUR61635
2023-04-23,M01,return,34,Rolls,,23622,
2023-09-23,M08,receipt,461,Kg,SUP04,25014,PUR77287
2023-10-15,M06,receipt,272,kilograms,SUP03,22957,PUR81578
2023-05-01,M13,receipt,30,pcs,SUP07,23168,PUR16704
2023-10-19,M12,return,340,kg,,21103,
2023-10-28,M08,issue,325,Kg,,24005,
2023-12-01,M10,receipt,410,Kg,SUP05,21746,PUR70627
2023-05-10,M11,return,151,Kg,,22207,
2023-08-20,M14,writeoff,38,nos,,24837,
2023-08-07,M14,issue,25,Rolls,,23750,
2023-05-26,M13,return,20,Rolls,,24695,
2023-10-18,M08,receipt,362,kg,SUP04,23221,PUR43962
2023-11-30,M04,issue,14,pcs,,24868,
2023-11-17,M10,receipt,389,kilograms,SUP05,20834,PUR89425
2023-08-08,M12,receipt,269,Kg,SUP06,24589,PUR69040
2023-09-12,M09,receipt,223,Kg,SUP05,23784,PUR59599
2023-04-22,M08,receipt,356,Kg,SUP04,21779,PUR37592
2023-11-30,M01,writeoff,44,rolls,,24291,
2023-07-18,M08,receipt,460,kg,SUP04,25393,PUR51458
2023-11-17,M11,issue,261,kg,,23836,
2023-10-26,M09,issue,86,KG,,21838,
2023-09-14,M04,receipt,19,roll,SUP02,21151,PUR34784
2023-11-06,M07,receipt,76,Kg,SUP03,25286,PUR99406
2023-04-06,M13,issue,6,Rolls,,24680,
2023-07-21,M03,return,13,roll,,21309,
2023-06-19,M08,issue,155,kg,,24172,
2023-11-01,M08,issue,106,kg,,22192,
2023-09-04,M03,issue,5,nos,,21856,
2023-06-18,M07,receipt,309,kg,SUP03,22374,PUR51151
2023-08-20,M06,issue,477,kg,,21942,
2023-02-28,M01,issue,17,nos,,21151,
2023-06-08,M04,issue,24,roll,,23404,
2023-07-20,M05,receipt,50,rolls,SUP02,22542,PUR82222
2023-11-02,M10,issue,499,kg,,23213,
2023-01-08,M03,receipt,21,nos,SUP09,20781,PUR63113
2023-03-28,M02,return,35,Rolls,,23587,
2023-11-20,M04,receipt,24,rolls,SUP08,22677,PUR47130
2023-06-30,M07,receipt,353,KG,SUP03,21396,PUR58624
2023-06-24,M06,issue,180,kilograms,,21542,
2023-04-19,M03,writeoff,28,roll,,20687,
2023-10-03,M08,receipt,420,kilograms,SUP04,24373,PUR38362
2023-09-07,M04,receipt,13,nos,SUP02,23457,PUR44452
2023-01-19,M11,receipt,276,kg,SUP05,22484,PUR62469
2023-03-14,M10,issue,465,kgs,,24418,
2023-04-05,M10,issue,41,KG,,22924,
2023-06-22,M08,issue,215,kg,,22046,
2023-01-20,M08,receipt,339,kgs,SUP04,25464,PUR13113
2023-06-24,M12,issue,98,kg,,21245,
2023-04-17,M01,issue,20,roll,,23355,
2023-11-03,M01,receipt,11,nos,SUP01,24587,PUR60120
2023-10-10,M03,receipt,44,Rolls,SUP01,21633,PUR87092
2023-02-07,M12,receipt,90,kilograms,SUP06,23454,PUR95039
2023-01-02,M10,issue,124,Kg,,20714,
2023-03-30,M08,issue,31,kgs,,25166,
2023-03-06,M01,return,33,Rolls,,21805,
2023-05-24,M11,receipt,242,KG,SUP05,24948,PUR51360
2023-06-15,M05,receipt,48,nos,SUP02,24104,PUR31825
2023-02-01,M09,return,109,kgs,,21674,
2023-09-23,M03,receipt,6,rolls,SUP09,21345,PUR85618
2023-05-30,M09,issue,222,Kg,,23939,
2023-10-24,M07,issue,80,Kg,,24412,
2023-01-07,M05,receipt,27,pcs,SUP02,25239,PUR94768
2023-05-16,M07,return,89,kgs,,24224,
2023-06-25,M11,issue,195,KG,,23644,
2023-08-27,M04,receipt,31,roll,SUP08,23122,PUR11847
2023-11-07,M08,issue,223,Kg,,22922,
2023-01-28,M08,receipt,54,kgs,SUP04,22202,PUR30074
2023-07-24,M09,issue,41,kilograms,,24315,
2023-03-17,M10,issue,361,kgs,,23560,
2023-07-13,M02,receipt,8,roll,SUP01,22721,PUR10171
2023-09-10,M06,issue,340,kg,,23446,
2023-07-18,M07,issue,287,kgs,,23489,
2023-02-08,M01,receipt,25,nos,SUP08,22101,PUR85658
2023-02-02,M14,issue,30,Rolls,,23514,
2023-03-05,M09,issue,399,KG,,24177,
2023-07-04,M05,issue,24,Rolls,,24640,
2023-07-24,M11,issue,53,kg,,24118,
2023-11-12,M10,issue,358,kilograms,,21684,
2023-08-14,M09,issue,486,kg,,23934,
2023-09-21,M02,receipt,32,nos,SUP01,24501,PUR58105
2023-08-28,M03,issue,47,rolls,,24547,
2023-05-27,M01,receipt,19,rolls,SUP01,21776,PUR65659
2023-08-15,M09,receipt,204,kilograms,SUP05,22912,PUR94949
2023-01-28,M05,issue,5,roll,,22262,
2023-10-20,M01,return,4,rolls,,23620,
2023-02-24,M08,issue,294,kgs,,24638,
2023-04-01,M06,issue,200,kg,,21529,
2023-05-28,M03,issue,31,pcs,,21329,
2023-11-17,M11,receipt,370,KG,SUP05,24552,PUR14295
2023-03-30,M02,issue,31,pcs,,22421,
2023-08-31,M10,receipt,341,Kg,SUP05,22500,PUR93886
2023-08-05,M04,return,39,roll,,24647,
2023-06-08,M12,writeoff,435,Kg,,24200,
2023-07-16,M03,issue,49,pcs,,23699,
2023-03-26,M05,receipt,19,rolls,SUP02,22228,PUR47252
2023-04-19,M02,issue,19,nos,,21090,
2023-07-07,M13,receipt,13,rolls,SUP07,22523,PUR90295
2023-08-16,M13,issue,49,nos,,23166,
2023-11-08,M12,receipt,204,kgs,SUP06,23272,PUR98612
2023-01-03,M07,receipt,173,kilograms,SUP03,22785,PUR21587
2023-06-04,M13,receipt,43,pcs,SUP07,21737,PUR78283
2023-07-20,M05,receipt,33,pcs,SUP02,22209,PUR45765
2023-09-21,M10,receipt,118,kg,SUP05,24528,PUR75970
2023-01-24,M07,issue,237,Kg,,22425,
2023-10-17,M05,issue,37,pcs,,24171,
2023-05-13,M07,issue,401,Kg,,22376,
2023-08-14,M06,issue,65,kilograms,,21731,
2023-01-30,M02,issue,24,pcs,,24208,
2023-10-01,M12,return,220,Kg,,23861,
2023-11-09,M07,return,352,kilograms,,24356,
2023-03-26,M06,receipt,134,kg,SUP03,22795,PUR25438
2023-01-27,M09,receipt,380,kgs,SUP05,23901,PUR95306
2023-09-30,M05,receipt,49,rolls,SUP02,22050,PUR29372
2023-05-16,M11,return,187,KG,,24279,
2023-03-10,M08,receipt,181,kg,SUP04,25107,PUR48863
2023-10-22,M09,receipt,455,kilograms,SUP05,24679,PUR81835
2023-11-09,M14,issue,5,Rolls,,24625,
2023-08-29,M13,receipt,39,roll,SUP07,24532,PUR68570
2023-05-31,M05,issue,38,Rolls,,22902,
2023-09-04,M08,writeoff,480,kilograms,,22652,
2023-04-03,M11,receipt,144,kg,SUP05,23516,PUR70032
2023-10-02,M03,receipt,18,rolls,SUP01,22069,PUR91460
2023-08-05,M14,return,28,nos,,23666,
2023-11-13,M09,receipt,311,kgs,SUP05,23276,PUR71687
2023-06-18,M06,issue,142,kilograms,,24951,
2023-02-05,M08,receipt,152,KG,SUP04,21637,PUR90003
2023-10-25,M03,receipt,27,Rolls,SUP01,24307,PUR53030
2023-08-21,M10,issue,349,Kg,,20875,
2023-05-09,M12,receipt,468,kgs,SUP06,22107,PUR24533
2023-09-28,M03,receipt,19,roll,SUP01,22620,PUR65303
2023-06-28,M12,receipt,70,kgs,SUP06,24859,PUR57204
2023-07-25,M07,receipt,371,KG,SUP03,21920,PUR18139
2023-08-03,M13,receipt,40,roll,SUP07,22580,PUR51428
2023-01-18,M04,issue,46,Rolls,,21630,
2023-06-03,M08,receipt,137,KG,SUP04,21836,PUR67670
2023-11-30,M11,issue,44,kgs,,23955,
2023-03-24,M07,receipt,162,Kg,SUP03,23249,PUR64836
2023-02-23,M04,return,41,Rolls,,21409,
2023-01-08,M04,receipt,35,nos,SUP02,24567,PUR83085
2023-01-25,M08,receipt,223,kgs,SUP04,21937,PUR49165
2023-09-19,M06,receipt,272,Kg,SUP03,22976,PUR40362
2023-06-01,M06,issue,277,kg,,25142,
2023-10-10,M01,issue,12,pcs,,22236,
2023-03-29,M03,issue,46,pcs,,22873,
2023-01-22,M07,issue,437,Kg,,25279,
2023-10-29,M10,issue,279,kilograms,,23730,
2023-09-14,M05,issue,45,Rolls,,25330,
2023-08-18,M09,writeoff,178,kg,,21688,
2023-04-23,M01,issue,40,Rolls,,23063,
2023-08-24,M09,return,415,kg,,24061,
2023-04-18,M13,return,2,Rolls,,22398,
2023-07-15,M14,issue,28,pcs,,22328,
2023-09-04,M03,receipt,25,pcs,SUP09,21217,PUR80985
2023-06-23,M12,receipt,251,KG,SUP06,21676,PUR59639
2023-03-18,M01,receipt,33,rolls,SUP08,24588,PUR68829
2023-05-18,M09,issue,50,kgs,,24975,
2023-04-04,M12,issue,126,kilograms,,24461,
2023-11-21,M04,issue,49,roll,,24195,
2023-09-03,M11,receipt,185,KG,SUP05,25404,PUR32738
2023-03-08,M04,writeoff,32,nos,,23735,
2023-01-29,M12,receipt,179,Kg,SUP06,21959,PUR79565
2023-08-29,M06,receipt,41,KG,SUP03,25189,PUR70592
2023-03-06,M04,receipt,36,Rolls,SUP08,22506,PUR12968
2023-05-11,M05,receipt,49,rolls,SUP02,24864,PUR53393
2023-07-30,M06,issue,319,kilograms,,24308,
2023-04-25,M13,receipt,29,pcs,SUP07,25202,PUR95097
2023-02-23,M01,issue,31,nos,,24827,
2023-02-05,M09,receipt,413,Kg,SUP05,23448,PUR93575
2023-07-24,M13,return,15,nos,,23708,
2023-06-25,M07,receipt,321,kgs,SUP03,21420,PUR46508
2023-05-16,M09,receipt,265,kgs,SUP05,24113,PUR37161
2023-11-16,M03,receipt,45,rolls,SUP09,21327,PUR81350
2023-10-01,M10,issue,480,kgs,,23437,
2023-08-05,M08,issue,132,KG,,24394,
2023-06-10,M10,issue,440,kilograms,,23041,
2023-03-23,M11,receipt,150,kgs,SUP05,21886,PUR64077
2023-11-01,M01,receipt,14,roll,SUP01,21092,PUR26878
2023-05-06,M12,issue,271,kilograms,,21205,
2023-09-16,M12,issue,56,kgs,,24638,
2023-10-06,M13,issue,16,Rolls,,23004,
2023-01-28,M07,receipt,466,Kg,SUP03,25014,PUR15005
2023-03-01,M09,receipt,429,Kg,SUP05,21951,PUR69904
2023-04-12,M05,receipt,26,roll,SUP02,23764,PUR26947
2023-09-09,M11,receipt,271,KG,SUP05,24897,PUR19290
2023-07-07,M06,return,230,kilograms,,24036,
2023-10-25,M10,issue,190,Kg,,24548,
2023-06-25,M08,issue,301,kilograms,,23139,
2023-06-25,M06,issue,469,Kg,,23989,
2023-07-18,M04,receipt,37,Rolls,SUP02,24004,PUR68079
2023-07-06,M02,issue,5,roll,,23219,
2023-03-24,M04,receipt,9,roll,SUP08,24123,PUR28797
2023-08-21,M13,return,42,pcs,,25546,
2023-02-08,M09,issue,342,kgs,,22340,
2023-11-09,M02,return,6,Rolls,,22155,
2023-09-09,M14,return,46,roll,,22339,
2023-04-15,M06,issue,414,kg,,24637,
2023-11-19,M11,issue,401,kgs,,24307,
2023-01-14,M05,receipt,47,pcs,SUP02,25059,PUR49345
2023-07-05,M01,issue,12,Rolls,,23813,
2023-05-26,M02,receipt,1,roll,SUP01,23946,PUR86382
2023-08-12,M04,writeoff,19,Rolls,,23733,
2023-01-12,M14,receipt,17,pcs,SUP07,21497,PUR21606
2023-01-20,M14,receipt,46,roll,SUP07,24529,PUR56344
2023-10-26,M08,receipt,41,kilograms,SUP04,24517,PUR47003
2023-05-10,M14,receipt,9,rolls,SUP07,24406,PUR30167
2023-01-05,M06,issue,293,kg,,25019,
2023-02-28,M10,issue,419,KG,,21852,
2023-04-30,M12,writeoff,420,Kg,,23144,
2023-02-05,M12,issue,119,KG,,23547,
2023-08-10,M13,receipt,30,Rolls,SUP07,23298,PUR21427
2023-05-29,M03,receipt,8,Rolls,SUP01,23805,PUR29757
2023-11-14,M01,receipt,45,rolls,SUP01,23748,PUR75863
2023-01-21,M02,writeoff,19,rolls,,23354,
2023-01-18,M14,issue,40,Rolls,,23281,
2023-10-07,M10,issue,374,kilograms,,20900,
2023-07-31,M10,issue,424,Kg,,22089,
2023-10-21,M03,issue,44,rolls,,23018,
2023-09-20,M14,receipt,5,Rolls,SUP07,23875,PUR35191
2023-10-15,M06,issue,58,KG,,23144,
2023-08-09,M03,issue,32,nos,,20880,
2023-02-05,M05,writeoff,6,nos,,21933,
2023-10-08,M14,receipt,6,pcs,SUP07,23660,PUR76345
2023-05-29,M13,receipt,21,rolls,SUP07,24877,PUR24681
2023-03-23,M04,receipt,49,rolls,SUP02,24730,PUR45708
2023-07-08,M13,issue,2,nos,,25471,
2023-09-23,M08,issue,404,kgs,,23220,
2023-09-11,M06,issue,187,kgs,,24409,
2023-12-01,M12,issue,87,kgs,,22013,
2023-04-17,M02,receipt,26,rolls,SUP01,21035,PUR96787
2023-09-15,M08,writeoff,57,kg,,24291,
2023-01-29,M14,receipt,50,roll,SUP07,24768,PUR14060
2023-10-21,M04,receipt,25,pcs,SUP02,24617,PUR17920
2023-08-25,M07,issue,16,kg,,22793,
2023-07-26,M10,receipt,451,kilograms,SUP05,24042,PUR62063
2023-03-12,M11,receipt,121,KG,SUP05,24582,PUR17768
2023-06-12,M01,receipt,1,pcs,SUP01,24050,PUR86021
2023-02-03,M08,return,345,Kg,,21818,
2023-05-08,M09,issue,120,KG,,22278,
2023-07-27,M04,receipt,35,roll,SUP08,24283,PUR48424
2023-10-05,M05,return,36,pcs,,22676,
2023-03-29,M10,return,249,KG,,21985,
2023-10-23,M10,receipt,105,kgs,SUP05,21195,PUR81006
2023-07-11,M14,receipt,22,pcs,SUP07,24170,PUR56670
2023-02-27,M06,writeoff,327,KG,,24484,
2023-08-04,M02,return,14,rolls,,24694,
2023-03-26,M05,receipt,28,Rolls,SUP02,23917,PUR81801
2023-07-22,M12,receipt,440,kilograms,SUP06,23687,PUR29053
2023-01-17,M04,receipt,45,roll,SUP08,22060,PUR43467
2023-06-09,M08,issue,225,kgs,,25300,
2023-08-09,M13,issue,46,nos,,22635,
2023-09-09,M02,issue,9,rolls,,21087,
2023-08-23,M07,issue,186,Kg,,25025,
2023-09-04,M03,receipt,3,nos,SUP09,21159,PUR56969
2023-09-20,M09,issue,66,kg,,24126,
2023-02-10,M13,issue,29,roll,,22277,
2023-06-09,M09,issue,369,KG,,22610,
2023-10-03,M02,issue,8,nos,,21346,
2023-01-16,M05,issue,25,Rolls,,22198,
2023-03-27,M02,receipt,48,nos,SUP01,23994,PUR53626
2023-11-19,M06,issue,204,Kg,,25311,
2023-03-31,M06,return,266,kgs,,25305,
2023-05-11,M04,issue,32,Rolls,,22947,
2023-01-14,M02,writeoff,19,Rolls,,24522,
2023-11-20,M13,receipt,18,roll,SUP07,22931,PUR98416
2023-01-15,M07,receipt,128,kg,SUP03,21407,PUR22152
2023-11-26,M10,writeoff,87,KG,,22646,
2023-04-23,M13,issue,25,pcs,,24823,
2023-05-17,M10,receipt,363,KG,SUP05,21018,PUR37218
2023-04-29,M07,receipt,198,kilograms,SUP03,24074,PUR86143
2023-11-20,M06,receipt,20,kgs,SUP03,24568,PUR43900
2023-11-06,M01,receipt,6,pcs,SUP08,22514,PUR14344
2023-04-07,M09,issue,421,kgs,,23896,
2023-01-10,M13,issue,18,Rolls,,24890,
2023-10-15,M09,receipt,106,Kg,SUP05,24627,PUR70738
2023-08-04,M01,issue,32,Rolls,,24650,
2023-10-23,M10,issue,458,Kg,,23520,
2023-04-03,M02,issue,23,pcs,,21973,
2023-07-18,M05,receipt,37,nos,SUP02,23235,PUR28112
2023-09-01,M14,issue,28,roll,,21662,
2023-09-14,M08,issue,16,kg,,22079,
2023-02-04,M07,writeoff,114,kgs,,22488,
2023-05-26,M05,receipt,38,roll,SUP02,22641,PUR51031
2023-07-29,M11,issue,292,KG,,22689,
2023-05-23,M14,issue,39,pcs,,23120,
2023-01-24,M12,issue,56,kg,,22909,
2023-02-22,M01,receipt,44,Rolls,SUP08,23766,PUR93395
2023-07-27,M11,issue,387,kg,,24780,
2023-05-19,M04,issue,20,pcs,,23387,
2023-05-28,M05,issue,41,Rolls,,24777,
2023-05-06,M11,receipt,375,Kg,SUP05,23192,PUR81017
2023-09-05,M04,receipt,44,Rolls,SUP08,23286,PUR57081
2023-09-09,M14,issue,36,pcs,,21638,
2023-03-12,M11,issue,463,kgs,,23090,
2023-08-22,M07,issue,59,kgs,,24770,
2023-10-14,M02,issue,47,Rolls,,23914,
2023-08-28,M02,receipt,44,rolls,SUP09,24574,PUR19566
2023-09-07,M12,return,71,kilograms,,21562,
2023-06-03,M07,issue,141,kgs,,22421,
2023-02-11,M07,receipt,308,kg,SUP03,24886,PUR17910
2023-07-05,M13,receipt,12,roll,SUP07,24543,PUR74156
2023-09-22,M04,writeoff,42,pcs,,24231,
2023-04-05,M06,writeoff,264,KG,,24288,
2023-05-30,M11,receipt,355,kilograms,SUP05,25191,PUR70095
2023-10-14,M01,issue,8,pcs,,23440,
2023-03-30,M03,issue,7,roll,,21302,
2023-10-12,M02,receipt,36,rolls,SUP01,24897,PUR31757
2023-10-27,M07,receipt,324,kg,SUP03,23054,PUR63993
2023-10-05,M12,issue,194,kgs,,24816,
2023-10-09,M12,receipt,434,KG,SUP06,23426,PUR70211
2023-07-26,M02,issue,9,pcs,,24922,
2023-01-01,M02,receipt,13,rolls,SUP09,23726,PUR11261
2023-10-31,M14,receipt,29,rolls,SUP07,21319,PUR73886
2023-09-28,M09,receipt,394,kilograms,SUP05,24060,PUR66969
2023-10-24,M13,receipt,11,Rolls,SUP07,21696,PUR14603
2023-09-21,M10,writeoff,149,KG,,22679,
2023-08-11,M05,receipt,47,nos,SUP02,23134,PUR63656
2023-07-29,M11,issue,40,Kg,,25247,
2023-05-18,M08,receipt,212,Kg,SUP04,22917,PUR27462
2023-07-04,M07,receipt,55,Kg,SUP03,24546,PUR75817
2023-10-28,M02,issue,32,roll,,22881,
2023-01-21,M10,issue,167,KG,,21980,
2023-03-18,M13,issue,12,rolls,,23338,
2023-04-26,M03,issue,14,rolls,,21172,
2023-05-11,M14,receipt,11,roll,SUP07,25031,PUR68104
2023-11-10,M04,issue,30,rolls,,24182,
2023-01-21,M13,receipt,15,nos,SUP07,22919,PUR66712
2023-11-28,M09,issue,149,KG,,22961,
2023-07-08,M07,receipt,74,kg,SUP03,22782,PUR73201
2023-10-31,M13,receipt,4,rolls,SUP07,24496,PUR37517
2023-07-28,M07,receipt,486,kilograms,SUP03,22234,PUR27826
2023-04-22,M08,issue,76,Kg,,22232,
2023-07-24,M09,return,405,KG,,24933,
2023-08-27,M13,receipt,15,Rolls,SUP07,23583,PUR34410
2023-04-17,M06,receipt,28,kg,SUP03,22287,PUR71805
2023-01-28,M14,receipt,35,rolls,SUP07,23966,PUR28687
2023-01-18,M11,issue,390,KG,,23581,
2023-04-08,M01,issue,49,Rolls,,21655,
2023-11-17,M11,issue,464,kilograms,,25076,
2023-05-24,M09,issue,214,Kg,,23656,
2023-03-07,M13,writeoff,42,roll,,23541,
2023-01-07,M09,receipt,247,Kg,SUP05,21954,PUR23241
2023-11-25,M10,receipt,395,Kg,SUP05,24443,PUR72589
2023-07-17,M07,receipt,18,kilograms,SUP03,25039,PUR48770
2023-07-02,M06,receipt,164,Kg,SUP03,24314,PUR22564
2023-10-04,M06,receipt,247,KG,SUP03,23875,PUR67026
2023-04-16,M05,issue,41,Rolls,,25261,
2023-11-05,M08,issue,277,kgs,,23788,
2023-05-15,M06,receipt,279,KG,SUP03,23610,PUR93317
2023-04-24,M13,receipt,30,pcs,SUP07,24060,PUR98727
2023-04-22,M11,receipt,51,KG,SUP05,24596,PUR12995
2023-11-01,M04,issue,24,pcs,,24198,
2023-08-04,M10,receipt,418,Kg,SUP05,22099,PUR99251
2023-03-07,M11,receipt,15,Kg,SUP05,23378,PUR66937
2023-07-27,M12,receipt,216,kg,SUP06,23733,PUR39249
2023-08-30,M05,receipt,20,rolls,SUP02,25281,PUR42324
2023-07-03,M03,receipt,6,pcs,SUP01,24307,PUR40292
2023-06-08,M09,issue,448,KG,,22980,
2023-02-22,M07,issue,190,Kg,,23697,
2023-08-15,M13,issue,14,roll,,23893,
2023-04-27,M11,writeoff,319,kilograms,,22809,
2023-11-02,M10,issue,13,Kg,,21436,
2023-06-14,M09,receipt,222,Kg,SUP05,22540,PUR96838
2023-02-08,M11,issue,39,kgs,,23859,
2023-01-28,M08,issue,388,KG,,25110,
2023-03-16,M02,issue,14,nos,,22486,
2023-03-27,M11,issue,386,Kg,,23355,
2023-04-15,M11,receipt,97,KG,SUP05,25635,PUR47366
2023-10-16,M09,receipt,316,KG,SUP05,21324,PUR97494
2023-02-19,M07,issue,73,kilograms,,21515,
2023-10-08,M10,issue,230,kilograms,,22236,
2023-01-12,M12,writeoff,116,kgs,,25085,
2023-07-31,M14,receipt,20,roll,SUP07,24912,PUR83088
2023-04-12,M10,receipt,273,kgs,SUP05,22076,PUR92588
2023-08-09,M05,issue,40,rolls,,24634,
2023-09-11,M01,receipt,27,rolls,SUP08,22048,PUR93689
2023-05-27,M09,issue,394,Kg,,23067,
2023-05-20,M14,issue,28,nos,,25065,
2023-05-11,M10,receipt,415,kgs,SUP05,21487,PUR80721
2023-01-30,M08,receipt,76,Kg,SUP04,23672,PUR96400
2023-06-26,M06,issue,293,kg,,22116,
2023-06-05,M08,receipt,236,kgs,SUP04,21990,PUR68334
2023-05-16,M05,issue,3,roll,,24370,
2023-06-13,M14,issue,14,pcs,,23189,
2023-06-15,M01,issue,10,rolls,,21831,
2023-10-20,M01,receipt,44,pcs,SUP08,22447,PUR61548
2023-11-24,M13,receipt,17,Rolls,SUP07,25357,PUR49081
2023-07-03,M13,return,34,roll,,23208,
2023-02-27,M10,issue,429,KG,,21031,
2023-01-17,M11,issue,268,KG,,23606,
2023-10-07,M02,issue,14,rolls,,22281,
2023-11-15,M14,issue,25,roll,,22877,
2023-10-28,M01,return,14,rolls,,22803,
2023-05-22,M07,issue,230,kgs,,24388,
2023-02-11,M10,issue,51,kgs,,21375,
2023-06-23,M03,issue,49,rolls,,21633,
2023-07-27,M12,receipt,189,Kg,SUP06,23344,PUR75891
2023-02-05,M12,return,472,kilograms,,23703,
2023-06-04,M01,issue,21,rolls,,22984,
2023-04-21,M10,issue,77,Kg,,24074,
2023-07-25,M09,issue,61,kg,,24394,
2023-06-11,M04,receipt,50,rolls,SUP02,24629,PUR31934
2023-09-04,M10,issue,414,KG,,22737,
2023-01-16,M01,issue,12,rolls,,24354,
2023-08-27,M05,receipt,35,rolls,SUP02,22266,PUR83260
2023-12-01,M01,issue,39,rolls,,22059,
2023-10-24,M10,receipt,107,kg,SUP05,24354,PUR91981
2023-01-19,M13,receipt,22,roll,SUP07,22041,PUR98059
2023-10-31,M14,receipt,37,Rolls,SUP07,22814,PUR20680
2023-09-10,M09,issue,257,kg,,21088,
2023-06-09,M09,issue,495,kilograms,,21661,
2023-03-25,M10,return,474,kilograms,,23543,
2023-07-07,M13,receipt,32,rolls,SUP07,25308,PUR88664
2023-10-30,M07,issue,116,KG,,24708,
2023-04-10,M03,issue,37,roll,,22105,
2023-01-22,M03,writeoff,50,pcs,,23971,
2023-01-27,M05,issue,31,Rolls,,25461,
2023-08-30,M11,issue,195,kgs,,23894,
2023-03-21,M09,issue,140,kgs,,23272,
2023-02-24,M01,issue,45,rolls,,24610,
2023-03-09,M03,return,42,rolls,,21600,
2023-10-31,M01,writeoff,5,roll,,22608,
2023-02-17,M06,receipt,66,KG,SUP03,21815,PUR16300
2023-10-05,M14,receipt,8,rolls,SUP07,23860,PUR97578
2023-04-28,M12,receipt,442,kilograms,SUP06,23580,PUR35646
2023-07-02,M01,issue,48,pcs,,22930,
2023-03-11,M13,receipt,28,rolls,SUP07,24774,PUR38988
2023-06-24,M02,receipt,28,pcs,SUP01,23202,PUR12642
2023-11-21,M10,receipt,302,kg,SUP05,23737,PUR81771
2023-07-03,M01,writeoff,23,rolls,,21518,
2023-01-26,M02,issue,28,Rolls,,20953,
2023-05-21,M09,issue,492,kg,,23879,
